project_id,service_line,team,project_manager,overbudget_yes,budget,building_region,nda,total_hours,emp_count,month_duration
c0a1725b-89f9-e811-a966-000d3a37839b,Commissioning,SB,51,0,21400.0,SF,False,114.0,38.0,9.199367543481385
cffdaaf0-a896-e811-a957-000d3a378ca2,Commissioning,SB,51,0,31865.0,SF,False,162.75,108.0,8.64083451405573
b3ed8234-2775-e611-80ea-5065f38b4491,Commissioning,SB,51,0,36610.0,SF,False,84.5,60.0,10.743547095422905
e4344949-aee8-e611-80f9-5065f38b4491,Commissioning,SB,51,1,8170.0,SF,False,54.5,35.0,6.899525657611039
dda37c80-7e6e-e411-8b85-6c3be5a6aa7c,Commissioning,SB,51,0,20185.0,SF,False,148.0,94.0,27.400973325940985
4b21e1ad-003e-e411-953d-6c3be5a6aa7c,Commissioning,SB,51,1,7150.0,SF,True,48.0,17.0,2.529826074457381
26bb8822-c3ed-e311-aa44-6c3be5a6aa7c,Commissioning,SB,51,1,24080.0,SF,True,174.75,134.0,22.2756114088585
a1c11294-93b7-e411-ab49-6c3be5a6aa7c,Commissioning,SB,51,0,29131.0,SF,False,162.5,122.0,17.971621593872563
453996ed-3a9f-e311-aca1-6c3be5a6aa7c,Commissioning,SB,51,0,18491.0,SF,False,108.75,91.0,10.38214337050042
3376f7a9-ce9f-e311-aca1-6c3be5a6aa7c,Commissioning,SB,51,0,12750.0,SF,False,53.0,57.0,13.437647590299596
5b170ba0-16de-e411-89ab-6c3be5a841e0,Commissioning,SB,51,0,7247.5,SF,False,39.5,8.0,6.2095730918499354
0df05473-5cc0-e311-aa0f-6c3be5a841e0,Commissioning,SB,51,0,27965.0,SF,False,82.25,48.0,3.975440974147313
de283972-1a2e-e411-bfa0-6c3be5a841e0,Commissioning,SB,51,0,17137.0,SF,False,90.75,61.0,18.070186246124152
bca39ceb-5806-e511-8c93-6c3be5a8b8b0,Commissioning,SB,51,0,7815.0,SF,False,45.0,21.0,2.7269553789605534
0a2b65db-5de0-e311-9408-6c3be5a8b8b0,Commissioning,SB,51,0,31691.0,SF,False,169.25,109.0,11.663483849771042
3cebf519-f2b2-e411-9578-6c3be5a8b8b0,Commissioning,SB,51,0,15270.0,SF,False,85.5,53.0,14.357584344647734
5797fd5a-429c-e411-98dc-6c3be5a8b8b0,Commissioning,SB,51,1,110700.0,SF,False,700.5,325.0,58.51454855335839
a8567a1d-adea-e411-a607-6c3be5a8b8b0,Commissioning,SB,51,0,30980.0,SF,False,154.75,115.0,52.173555925173
146bb111-71a9-e311-a9f0-6c3be5a8b8b0,Commissioning,SB,51,0,21231.0,SF,False,136.25,82.0,26.25105238300581
407f2b96-98a0-e311-8be5-6c3be5a8ca30,Commissioning,SB,51,1,4793.0,SF,False,52.75,45.0,22.702724901948706
be02d34c-02c5-e311-bcb3-6c3be5a8ca30,Commissioning,SB,51,0,13161.0,SF,False,74.5,49.0,6.5709768167724185
96616d4a-cf82-e311-8b1b-78e3b51146cf,Commissioning,SB,51,0,19381.01,SF,True,147.5,109.0,17.971621593872563
268614b9-a533-e311-8b1c-78e3b51146cf,Commissioning,SB,51,0,15115.53,SF,False,108.5,78.0,5.946734019179039
575fb7cf-2538-e311-8b1c-78e3b51146cf,Commissioning,SB,51,1,1515.0,SF,False,14.75,13.0,27.66381239861188
14b27501-2e38-e311-8b1c-78e3b51146cf,Commissioning,SB,51,0,10231.0,SF,False,73.0,84.0,12.320581531448285
0fd7f119-8e45-e311-8b1c-78e3b51146cf,Commissioning,SB,51,0,10464.0,SF,False,71.0,65.0,8.509414977720281
74981ab7-4dc9-e211-8b9c-78e3b51146cf,Commissioning,SB,51,0,57120.0,SF,False,335.0,218.0,39.06445717571203
f480addd-cdd2-e211-8b9c-78e3b51146cf,Commissioning,SB,51,1,17231.0,SF,False,163.65,87.0,10.152159181913387
231663f6-6e95-e211-8bd7-78e3b51146cf,Commissioning,SB,51,0,69231.0,SF,False,323.75,189.0,36.60034086942237
705de36b-df09-e311-8c30-78e3b51146cf,Commissioning,SB,51,0,14783.0,SF,False,93.25,68.0,16.65742623051808
348fedfd-4fd5-e211-97d3-78e3b51146cf,Commissioning,SB,51,0,12046.0,SF,False,39.75,15.0,3.5811823651409678
d7134dd6-8e63-e311-8a37-78e3b511b601,Commissioning,SB,51,1,4875.0,SF,False,46.25,39.0,11.433499661184008
79118bdd-adc4-e211-8c54-78e3b511b601,Commissioning,SB,51,1,5678.0,SF,False,14.0,13.0,2.299841885870346
2376dedb-08d7-e211-8cf1-78e3b511b601,Commissioning,SB,51,0,5583.0,SF,False,1.5,2.0,0.689952565761104
893260d1-61a6-e411-b206-a45d36fc0a08,Commissioning,SB,51,0,16205.0,SF,False,59.5,45.0,17.28166902811146
b8ee4ee7-3ce5-e411-bc42-a45d36fc0a08,Commissioning,SB,51,0,24350.0,SF,False,133.25,88.0,26.481036571592846
a6c4ea55-1842-e511-80e5-c4346bacb92c,Commissioning,SB,51,1,11297.0,SF,False,90.0,59.0,5.683894946508142
3e66c50b-e157-e511-80e8-c4346bacb92c,Commissioning,SB,51,0,20630.0,SF,False,105.5,76.0,13.306228053964148
b00adda0-8ecf-e511-80f9-c4346bacb92c,Commissioning,SB,51,1,14885.0,SF,False,113.75,64.0,18.792993695969116
e74bc217-005b-e511-80eb-c4346bacdbe8,Commissioning,SB,51,0,19870.0,SF,False,122.0,88.0,43.49986652703341
e92901a6-289d-e511-80f8-c4346bacdbe8,Commissioning,SB,51,0,34260.0,SF,True,231.5,127.0,13.83190619930594
e6f8f856-bc86-e711-810a-e0071b6ad191,Commissioning,SB,51,0,10640.0,SF,False,55.0,34.0,3.942586090063451
0fb19751-b70f-e511-80e3-fc15b4284a70,Commissioning,SB,51,0,22250.0,SF,False,114.75,86.0,23.88550072896774
3f94e45b-cc99-e911-a977-000d3a37870e,Commissioning,SB,51,1,5000.0,SF,False,27.0,11.0,2.891229799379864
14429d0c-fe5a-e511-80eb-c4346bacdbe8,Commissioning,SB,51,0,42950.0,SF,False,233.03,143.0,50.66223125731535
8db027e9-b6ca-e811-a960-000d3a37870e,Energy Audit,SB,51,1,7470.0,SF,False,48.5,20.0,2.6612456107928293
39dec8fb-8c35-e911-a96a-000d3a37870e,Energy Audit,SB,51,0,6720.0,SF,False,38.5,15.0,1.3141953633544836
312c5d69-1b75-e611-80ea-5065f38b4491,Energy Audit,SB,51,1,21462.0,SF,False,132.75,55.0,5.749604714675866
11d6160e-0df8-e311-93d1-6c3be5a6aa7c,Energy Modeling,SB,51,0,25000.0,SF,False,2.0,1.0,5.65104006242428
33045533-8712-e411-964e-6c3be5a6aa7c,Energy Audit,SB,51,0,7529.0,SF,True,42.0,34.0,5.881024251011314
7ca328ad-8712-e411-964e-6c3be5a6aa7c,Energy Audit,SB,51,0,8414.0,SF,True,39.0,36.0,5.782459598759728
73d89f2d-8812-e411-964e-6c3be5a6aa7c,Energy Audit,SB,51,0,8414.0,SF,True,46.75,38.0,4.271134930902072
936e32e4-8812-e411-964e-6c3be5a6aa7c,Energy Audit,SB,51,1,8414.0,SF,True,53.0,42.0,7.655187991539868
53949a7a-37b9-e311-9fbb-6c3be5a6aa7c,Energy Audit,SB,51,0,17806.0,SF,False,85.75,40.0,3.6797470173925544
17106a4b-beb9-e311-9fbb-6c3be5a6aa7c,Energy Audit,SB,51,0,6200.0,SF,False,26.0,13.0,2.9897944516314503
3b3a442e-40cf-e311-a804-6c3be5a6aa7c,Energy Audit,SB,51,1,7941.0,SF,False,94.25,51.0,2.9569395675475882
538ce31d-cf9f-e311-aca1-6c3be5a6aa7c,Energy Modeling,SB,51,0,11025.0,SF,False,43.25,25.0,11.79490338610649
d1854473-b563-e411-ad1d-6c3be5a6aa7c,Energy Audit,SB,51,0,17785.91,SF,False,101.0,48.0,6.768106121275591
374bfbde-b663-e411-ad1d-6c3be5a6aa7c,Energy Audit,SB,51,0,14270.0,SF,False,66.0,36.0,5.848169366927452
665acb19-b863-e411-ad1d-6c3be5a6aa7c,Energy Audit,SB,51,0,14770.0,SF,False,61.0,39.0,6.800961005359453
1c020b02-d4b6-e311-aa0f-6c3be5a841e0,Energy Audit,SB,51,1,5982.0,SF,False,56.5,36.0,12.123452226945112
3dbbaf65-a9ba-e311-aa0f-6c3be5a841e0,Energy Audit,SB,51,0,16806.0,SF,False,99.75,44.0,3.4497628288055195
372e3eb5-5dc0-e311-aa0f-6c3be5a841e0,M&V,SB,51,0,24500.0,SF,False,128.5,68.0,3.8768763218957267
26ea27a1-99c5-e311-aa0f-6c3be5a841e0,Energy Audit,SB,51,1,14500.0,SF,False,97.0,54.0,8.673689398139592
9065e1aa-2bb9-e411-b157-6c3be5a841e0,Energy Audit,SB,51,0,7000.0,SF,False,38.25,19.0,3.4826177128893816
e438e9b0-52ca-e311-b46e-6c3be5a841e0,Energy Audit,SB,51,1,6360.0,SF,False,48.5,21.0,2.9897944516314503
d4909d63-80f6-e311-b50b-6c3be5a841e0,Energy Audit,SB,51,0,10000.0,SF,False,65.0,36.0,10.119304297829524
1b7a0610-1c2e-e411-bfa0-6c3be5a841e0,M&V,SB,51,1,5250.0,SF,False,35.0,24.0,11.992032690609664
123bbf1a-750c-e411-b2a1-6c3be5a8b8b0,Energy Audit,SB,51,1,1860.0,SF,False,12.5,8.0,3.0226493357153124
18afbb77-9a0e-e411-b2a1-6c3be5a8b8b0,Energy Audit,SB,51,0,9525.0,SF,False,55.75,29.0,1.117066058851311
f3d62387-2511-e411-b2a1-6c3be5a8b8b0,Energy Audit,SB,51,0,7845.0,SF,False,38.0,20.0,4.271134930902072
afe9da05-2611-e411-b2a1-6c3be5a8b8b0,Energy Audit,SB,51,0,11100.0,SF,False,62.5,38.0,5.946734019179039
17c141bc-2611-e411-b2a1-6c3be5a8b8b0,Energy Audit,SB,51,0,5790.0,SF,False,32.5,14.0,1.5770344360253803
5d693648-2711-e411-b2a1-6c3be5a8b8b0,Energy Audit,SB,51,0,2180.0,SF,False,14.0,8.0,3.1540688720507606
8ac947dd-2711-e411-b2a1-6c3be5a8b8b0,Energy Audit,SB,51,0,8000.0,SF,False,53.0,23.0,1.3470502474383457
03990841-e418-e411-b762-6c3be5a8b8b0,Compliance,SB,51,0,8550.0,SF,False,63.5,40.0,8.739399166307317
776c5aca-cb48-e411-b78e-6c3be5a8b8b0,Compliance,SB,51,1,2450.0,SF,False,19.75,16.0,1.9384381609478634
94958180-67b4-e311-accf-6c3be5a8ca30,Energy Modeling,SB,51,0,1305.0,SF,False,9.0,4.0,0.03285488408386209
53228cbd-1156-e311-8b1b-78e3b51146cf,Energy Audit,SB,51,0,7500.0,SF,False,39.0,18.0,1.2484855951867595
73d0a38b-1356-e311-8b1b-78e3b51146cf,Energy Audit,SB,51,0,2900.0,SF,False,18.75,11.0,1.1827758270190354
f36bc1cf-5c90-e311-8b1b-78e3b51146cf,Energy Audit,SB,51,0,16730.0,SF,False,72.0,33.0,4.566828887656831
9f72ad60-c74b-e311-8b1c-78e3b51146cf,Energy Modeling,SB,51,0,2325.0,SF,False,10.0,5.0,1.2484855951867595
3c531c9c-27e4-e211-8b83-78e3b51146cf,Energy Modeling,SB,51,0,18824.0,SF,False,122.0,52.0,25.692519353580156
a2ea8b75-3b90-e211-8bd7-78e3b51146cf,Energy Audit,SB,51,1,10250.0,SF,False,80.5,32.0,1.6427442041931046
de7c0ff5-6f95-e211-8bd7-78e3b51146cf,M&V,SB,51,1,16275.0,SF,False,127.5,55.0,35.81182365140968
fd43f383-3f0c-e311-8c30-78e3b51146cf,Energy Audit,SB,51,1,8500.0,SF,False,62.0,22.0,3.5483274810571057
279003f2-1d9b-e211-898f-78e3b511b601,Energy Audit,SB,51,0,3701.0,SF,False,25.25,9.0,0.7885172180126901
101d3409-efa6-e211-8a96-78e3b511b601,Compliance,SB,51,0,1750.0,SF,False,7.0,4.0,0.7556623339288281
e98f9846-f1b1-e211-8a96-78e3b511b601,Energy Modeling,SB,51,1,14180.0,SF,False,131.75,54.0,21.914207683936016
08e592fa-9cf9-e411-965d-a45d36fc0a08,Compliance,SB,51,0,2000.0,SF,False,10.0,11.0,4.665393539908417
bced2583-5160-e411-bb5d-a45d36fc0a08,Compliance,SB,51,1,2750.0,SF,False,20.83,22.0,4.468264235405244
7a07837b-b8ed-476d-82fd-adf7a0a081fb,Energy Audit,SB,51,0,3764.0,SF,True,9.75,7.0,2.0370028131994498
2761d65f-9372-e511-80f0-c4346bac0260,Energy Audit,SB,51,0,2140.0,SF,False,11.5,5.0,3.8768763218957267
30843e1d-e615-e511-80db-c4346bacb92c,Energy Audit,SB,51,0,19120.0,SF,False,80.0,19.0,6.045298671430625
c533cf0f-0a2c-e511-80dc-c4346bacdbe8,Energy Audit,SB,51,1,13243.0,SF,True,134.75,45.0,7.523768455204419
749f7a39-179d-e511-80f8-c4346bacdbe8,Energy Audit,SB,51,1,16330.0,SF,True,190.0,73.0,7.523768455204419
ed88993b-199d-e511-80f8-c4346bacdbe8,Energy Audit,SB,51,1,16330.0,SF,True,137.1,49.0,9.396496847984558
ec9e5d27-c5fd-e611-80f3-e0071b66cf61,M&V,SB,51,0,4130.0,SF,False,22.5,9.0,1.2156307111028974
fd1a2829-fbd5-e711-8115-e0071b6ad191,Compliance,SB,51,0,1750.0,SF,False,9.5,5.0,1.8727283927801393
be7f0e4d-350f-ea11-a811-000d3a36880e,Strategic Planning,SB,37,1,10000.0,SF,False,103.0,39.0,6.800961005359453
c7184932-0594-ea11-a811-000d3a36886f,GPR,SB,37,1,0.0,SF,False,50.0,11.0,6.538121932688556
2c515bb5-08b7-e811-a95c-000d3a3780dd,Materials,SB,24,1,96200.0,SF,True,543.75,240.0,13.601922010718907
9dfeac17-24ba-e811-a95c-000d3a3780dd,WELL,SB,55,1,57500.5,SF,False,381.25,230.0,24.70687283106429
8329d38b-2a73-e811-a956-000d3a37839b,Materials,SB,24,1,15000.0,SF,True,138.0,49.0,18.168750898375738
44100556-2b70-e911-a977-000d3a37839b,Strategic Planning,SB,55,1,6450.0,SF,False,37.0,21.0,8.542269861804144
2502c9c7-f833-e911-a96a-000d3a37870e,Strategic Planning,SB,24,1,47500.0,SF,False,274.25,137.0,12.649130372286905
69fd1f01-63cd-e611-80fa-5065f38afa01,Energy Modeling,SB,46,1,5500.0,SF,False,39.25,22.0,4.599683771740692
aad56b7b-d4aa-e611-80f0-5065f38be0e1,Materials,SB,88,1,5000.0,SF,False,33.0,48.0,14.456148996899321
c785b2d4-bbd9-e511-8104-c4346bac0260,LBC,SB,88,1,2000.0,SF,False,39.75,22.0,23.524097004045256
421829f6-6016-e711-80f8-e0071b66cf61,GPR,SB,73,1,0.0,SF,False,1.0,1.0,46.1939670219101
fa1adbde-f30f-e811-8116-e0071b66cf61,LBC,SB,24,1,493705.0,SF,True,4197.57,1464.0,30.29220312532085
3b29f5f9-5143-e811-8120-e0071b6ad191,WELL,SB,44,1,32400.0,DV,True,253.0,205.0,26.678165876096017
9736b3bd-4f21-e711-8112-e0071b7458a1,Energy Modeling,SB,46,1,6500.0,SF,False,36.5,11.0,2.562680958541243
babd3084-4c8e-ea11-a811-000d3a36880e,Strategic Planning,SB,44,1,8950.0,DV,False,62.5,42.0,1.8070186246124151
ee241558-c731-ea11-a810-000d3a36880e,Materials,SB,84,1,760.0,SF,False,4.25,3.0,0.7556623339288281
ff67c709-1601-ea11-a811-000d3a36880e,Strategic Planning,SB,89,1,5780.0,SF,False,65.5,34.0,3.4169079447216575
0e7e84d0-4c1f-e911-a96b-000d3a3780dd,Strategic Planning,SB,58,1,143045.0,SF,True,947.25,600.0,11.926322922441939
5584b57e-3a65-e911-a975-000d3a37839b,Strategic Planning,SB,24,1,20000.0,SF,False,113.75,59.0,2.266987001786484
dedb115b-b166-e911-a975-000d3a37839b,Energy Modeling,SB,72,0,14500.0,SF,False,40.0,6.0,1.7413088564446908
6130a149-ae71-e911-a977-000d3a37839b,Materials,SB,82,1,13660.0,SF,True,82.5,61.0,26.875295180599192
3a128f06-5840-e911-a96d-000d3a37870e,Energy Modeling,SB,72,1,11900.0,DV,False,76.25,20.0,2.7269553789605534
29020e5d-1c9c-e911-a977-000d3a37870e,Materials,SB,84,1,5740.0,SF,True,31.75,16.0,2.20127723361876
c5e5f366-6660-e911-a96d-000d3a378ca2,Commissioning,SB,72,0,3400.0,SF,False,16.0,8.0,2.431261422205795
5526e145-8d4b-e911-a970-000d3a378dd3,Strategic Planning,SB,44,1,15000.0,SF,False,182.25,102.0,4.796813076243866
a8da3689-b650-e911-a970-000d3a378dd3,Strategic Planning,SB,89,0,50710.0,SF,False,218.75,174.0,9.593626152487731
3ca56cf6-a5b7-e911-a97e-000d3a378f36,NZE,SB,72,1,20000.0,SF,False,112.0,36.0,4.3696995831536585
6617d067-92b9-e911-a97e-000d3a378f36,Education,SB,27,1,4000.0,SF,False,24.0,8.0,1.5441795519415182
04be1f5b-e2bd-e911-a97f-000d3a378f36,Materials,SB,82,1,33250.0,SF,True,232.0,138.0,39.88582927780858
a17ef88d-35be-e911-a97f-000d3a378f36,Strategic Planning,SB,44,1,1000.0,DV,False,8.0,7.0,0.49282326125793136
4e23ead8-7fa5-e811-a95a-000d3a37839b,Energy Audit,SB,72,1,19180.0,SF,False,125.0,48.0,3.252633524302347
c26fd279-245d-e811-a94f-000d3a37870e,Energy Audit,SB,46,1,9700.0,SF,False,72.25,21.0,2.9897944516314503
6fd7db16-8714-e911-a966-000d3a37870e,PM TI,SB,58,0,45000.0,SF,False,217.75,136.0,11.827758270190353
4466d16a-8814-e911-a966-000d3a37870e,Strategic Planning,SB,44,1,21220.0,SF,False,146.5,80.0,13.930470851557526
8a6d1894-8c14-e911-a966-000d3a37870e,Compliance,SB,81,0,3000.0,SF,False,17.0,10.0,0.722807449844966
631a70d1-699a-e811-a95b-000d3a378ca2,Strategic Planning,SB,55,1,82000.0,SF,False,481.0,219.0,14.357584344647734
b18a9cb3-0f6e-e611-80ed-5065f38afa01,Education,SB,66,0,6600.0,SF,False,35.5,13.0,17.248814144027598
61e392da-0a85-e611-80ed-5065f38b4491,Energy Audit,SB,55,1,36410.0,DV,True,541.0,156.0,3.4826177128893816
501efa0d-af89-e611-80ed-5065f38b4491,Strategic Planning,SB,24,0,16648.75,SF,True,109.75,43.0,6.43955728043697
c09294db-fbef-e611-80f9-5065f38b4491,Commissioning,SB,81,1,52805.0,SF,False,356.5,178.0,11.893468038358078
549019d9-9970-e611-80ea-5065f38b5171,Materials,SB,88,0,400.0,SF,False,,,
e9c6a134-35b7-e611-80f4-5065f38b5171,Energy Modeling,SB,46,1,10740.0,SF,False,101.5,25.0,12.353436415532146
de21b9e1-4ebe-e611-80f5-5065f38b5171,Strategic Planning,SB,40,0,40450.0,SF,False,241.5,115.0,11.597774081603319
8dfc3fee-93de-e611-80f7-5065f38be0e1,Strategic Planning,SB,44,0,1312.5,SF,False,10.5,7.0,3.3183432924700713
8da33e56-6508-e411-93d1-6c3be5a6aa7c,Compliance,SB,24,1,1750.0,SF,False,15.0,8.0,13.1748085176287
4f985293-1918-e411-98c5-6c3be5a6aa7c,M&V,SB,45,1,25805.0,SF,False,219.5,134.0,58.18599971251977
7bd95487-1bde-e411-89ab-6c3be5a841e0,Energy Modeling,SB,46,1,24390.0,SF,False,219.5,62.0,22.866999322368017
a4194e51-58c0-e311-aa0f-6c3be5a841e0,Energy Modeling,SB,40,1,4834.0,SF,False,31.5,18.0,3.8111665537280026
fe19d451-252e-e411-bfa0-6c3be5a841e0,GPR,SB,37,0,11150.0,SF,False,10.0,15.0,12.386291299616008
5ea89421-9234-e411-b4d5-6c3be5a8b8b0,Commissioning,SB,45,1,33000.0,SF,False,237.0,169.0,32.723464547526646
ac7d02f0-7929-e411-b762-6c3be5a8b8b0,Energy Modeling,SB,24,0,29300.0,SF,True,40.5,28.0,15.343230867163596
12230f24-3730-e311-8b1c-78e3b51146cf,HPPM,SB,40,0,2450.0,SF,False,19.3,10.0,0.7556623339288281
cd986da5-77b7-e211-8bc6-78e3b51146cf,Energy Modeling,SB,24,0,55840.0,SF,False,87.5,35.0,20.041479291155877
d9388230-947f-e211-8c15-78e3b511b601,Compliance,SB,37,0,5000.0,SF,False,25.5,7.0,0.22998418858703465
4f103a1c-baf3-e111-b721-78e3b511b601,GPR,SB,40,1,7500.0,SF,False,79.25,54.0,77.04470317665661
95fe5b96-bbf3-e111-b721-78e3b511b601,GPR,SB,40,1,26335.0,SF,False,197.0,100.0,21.881352799852152
42193a1f-57b6-e511-80f4-c4346bac4b64,HPPM,SB,54,1,68320.0,SF,False,516.75,173.0,4.172570278650485
2034687c-740e-e611-8103-c4346bacb92c,Strategic Planning,SB,40,1,82500.0,SF,True,828.88,248.0,6.308137744101521
70e66a76-e1fe-e611-80f3-e0071b66cf61,Commissioning,SB,81,0,6500.0,SF,False,23.5,12.0,17.314523912195323
010b05d9-9603-e711-80f4-e0071b66cf61,Education,SB,24,1,5000.0,SF,False,81.0,25.0,2.102712581367174
024fb092-2e52-e711-8100-e0071b66cf61,Strategic Planning,SB,37,1,5500.0,SF,False,42.0,10.0,1.084211174767449
ef8dbdb0-fce0-e711-8113-e0071b66cf61,Commissioning,SB,81,0,18825.0,SF,False,99.5,56.0,5.486765642004969
b5dc7ecb-953e-e811-811d-e0071b66cf61,Commissioning,SB,72,1,13900.0,SF,False,96.5,45.0,16.723135998685805
ff20d98d-8f4c-e811-8122-e0071b66cf61,GPR,SB,73,1,1850.0,SF,False,14.0,3.0,0.06570976816772418
6121080c-5b1a-e711-80fe-e0071b6ad191,Materials,SB,55,1,9500.0,SF,False,142.75,49.0,9.856465225158628
8ae24a60-f237-e711-8102-e0071b6ad191,Compliance,SB,24,1,3500.0,SF,False,26.75,17.0,9.42935173206842
4f0806f5-0d38-e711-8102-e0071b6ad191,Compliance,SB,50,0,2000.0,SF,False,9.5,7.0,3.7126019014764164
01374307-927c-e711-8109-e0071b6ad191,Strategic Planning,SB,89,1,102150.0,SF,True,748.0,376.0,12.911969444957801
be4c2d61-0a47-e711-8109-e0071b715b91,Strategic Planning,SB,44,1,8000.0,SF,False,49.0,20.0,2.431261422205795
003aae49-0f97-e711-8122-e0071b7458a1,Education,SB,46,1,9350.0,SF,False,83.5,22.0,6.998090309862626
17a3f155-5e6f-e811-a953-000d3a37870e,Strategic Planning,SB,89,0,298512.0,SF,False,929.1499999999999,523.0,19.187252304975463
b349674e-1cde-e411-89ab-6c3be5a841e0,LCCA,SB,46,0,5000.0,SF,False,37.0,16.0,1.2813404792706216
74ceecb1-4ffd-e711-8116-e0071b66cf61,Strategic Planning,SB,89,1,7990.0,SF,False,53.0,19.0,14.686133185486355
9aeb1d6b-fb25-e711-80ff-e0071b6ad191,HPPM,SB,37,0,38845.63,SF,False,194.75,73.0,38.210230189531615
b247e73c-e702-e811-812f-e0071b7458a1,LCCA,SB,37,0,15850.5,SF,False,73.38,18.0,23.72122630854843
a5ab694f-09b7-e811-a95c-000d3a3780dd,Materials,SB,82,1,12000.0,SF,True,83.5,52.0,7.4580586870366945
e845492e-0ab7-e811-a95c-000d3a3780dd,Materials,SB,82,1,10000.0,SF,True,65.5,38.0,6.833815889443315
bbdf58ca-ccc1-e811-a95c-000d3a3780dd,Commissioning,SB,81,0,20900.0,SF,False,98.25,59.0,6.932380541694902
def61ce0-2073-e811-a956-000d3a37839b,Materials,SB,67,0,720.0,SF,False,4.0,1.0,0.03285488408386209
c6fd979a-2c73-e811-a956-000d3a37839b,HPPM,SB,44,0,39275.0,DV,False,133.0,83.0,17.57736298486622
c1e7f008-ca8e-e811-a958-000d3a37839b,Commissioning,SB,81,0,19490.0,SF,False,85.75,61.0,16.263167621511734
e0b643a2-6ca5-e811-a95a-000d3a37839b,Energy Modeling,SB,72,0,17383.0,SF,True,65.25,16.0,2.6941004948766913
297d326c-cc5a-e811-a94f-000d3a378ca2,Energy Modeling,SB,72,0,39187.0,SF,False,191.25,50.0,20.468592784246084
a59509f7-cc5a-e811-a94f-000d3a378ca2,Energy Modeling,SB,72,0,26451.0,SF,False,131.0,27.0,19.022977884556152
476b2e56-cd5a-e811-a94f-000d3a378ca2,Energy Modeling,SB,72,0,26451.0,SF,True,135.0,31.0,17.675927637117805
b1220e5e-e25a-e811-a94f-000d3a378ca2,Strategic Planning,SB,58,1,3420.0,SF,False,18.0,10.0,1.7084539723608287
e828984e-7e76-e811-a955-000d3a378ca2,Commissioning,SB,45,0,10320.0,SF,False,50.0,26.0,5.716749830592004
b8ac02ac-dcd6-e811-a95e-000d3a378ca2,Materials,SB,58,0,4300.0,SF,True,5.0,5.0,3.8768763218957267
2e8011cb-1068-e811-a954-000d3a378dd3,Energy Audit,SB,72,1,7100.0,SF,False,77.25,29.0,2.3326967699542087
bca99f30-e802-e911-a964-000d3a378dd3,LCCA,SB,24,0,7220.0,SF,False,29.5,13.0,0.7885172180126901
132ecbf0-d679-e611-80ed-5065f38afa01,Energy Audit,SB,66,0,3700.0,SF,False,14.0,5.0,4.271134930902072
87a1589b-da81-e611-80ef-5065f38afa01,Materials,SB,24,0,10935.0,SF,False,66.25,70.0,11.13780570442925
fbfed513-10c3-e611-80f9-5065f38afa01,Commissioning,SB,81,0,28810.0,SF,False,143.25,59.0,21.68422349534898
e39e0744-67ee-e611-80fc-5065f38afa01,Energy Modeling,SB,24,0,8135.0,SF,False,22.0,9.0,6.702396353107867
808df370-775a-e611-80e7-5065f38b4491,Strategic Planning,SB,58,1,188017.08,SF,True,1250.25,605.0,14.521858765067044
d5dc74d7-3c5b-e611-80e7-5065f38b4491,Energy Modeling,SB,46,0,13510.0,SF,False,26.0,8.0,12.747695024538492
f817d18a-a36f-e611-80ea-5065f38b4491,LBC,SB,66,0,6600.0,SF,False,40.0,29.0,12.71484014045463
d12dc9a9-7474-e611-80ea-5065f38b4491,Strategic Planning,SB,89,1,78080.0,SF,False,607.25,246.0,4.566828887656831
30f48108-ae89-e611-80ed-5065f38b4491,Strategic Planning,SB,24,0,64722.5,SF,True,452.5,132.0,5.782459598759728
4b142f75-ae89-e611-80ed-5065f38b4491,Strategic Planning,SB,24,1,30205.0,SF,True,222.33,74.0,19.384381609478634
db930cca-e4b7-e611-80f4-5065f38b4491,Energy Audit,SB,53,1,16455.0,SF,False,138.0,36.0,5.81531448284359
882bd67d-ecd9-e611-80f7-5065f38b4491,Materials,SB,24,0,6641.25,SF,False,40.25,34.0,2.135567465451036
7a94f5b9-0a4a-e611-80e5-5065f38b5171,Energy Audit,SB,53,1,14700.0,SF,False,147.25,61.0,5.19107168525021
d4a7f586-0f4a-e611-80e5-5065f38b5171,Energy Audit,SB,53,1,16310.0,SF,False,162.0,65.0,6.012443787346763
083455e2-32b7-e611-80f4-5065f38b5171,Energy Modeling,SB,55,1,7993.6,SF,False,49.0,17.0,3.1540688720507606
4fa9cbcc-67be-e611-80f5-5065f38b5171,GPR,SB,50,1,2500.0,SF,False,21.0,10.0,1.117066058851311
904bdcec-70c1-e611-80f6-5065f38b5171,Commissioning,SB,81,0,16520.0,SF,False,96.25,56.0,13.404792706215733
f5d63b2c-d659-e611-80e6-5065f38be0e1,Energy Modeling,SB,46,1,4950.0,SF,False,31.25,13.0,19.252962073143184
838b1bb7-6192-e611-80ec-5065f38be0e1,Compliance,SB,50,0,3750.0,SF,False,20.5,13.0,1.149920942935173
6976ae09-a8ab-e611-80f0-5065f38be0e1,Materials,SB,24,1,14418.75,SF,True,92.5,89.0,8.01659171646235
a96b05eb-94b7-e411-ab49-6c3be5a6aa7c,Energy Modeling,SB,58,1,310.0,SF,False,2.0,1.0,13.339082938048008
071e948d-259f-e311-aca1-6c3be5a6aa7c,Education,SB,24,0,6500.0,SF,False,18.5,6.0,4.172570278650485
